id,date,year,month,tier,tier_raw,outlet,title,url,eav,reach,brand,brand_raw,sentiment,source
044aa7633e1f3d88,2025-09-11,2025,9,T3,Tier 3,PR Newswire,Betterhomes: Dubai to Welcome Nearly 10000 Millionaires in 2025 - PR Newswire,,500,100000,betterhomes,,,historical_import
adc6e09db3b33cbb,2025-09-11,2025,9,T1-Local,Tier 1 Local,Khaleej Times,Dubai property market stays strong in August as sales and rents hold firm,,2200,500000,betterhomes,,,historical_import
d2f78aedd49f217c,2025-09-11,2025,9,T2,Tier 2,Zawya,Dubai’s residential property 'fundamentals steady despite seasonal dip',,1000,100000,betterhomes,,,historical_import
600ea2737036599d,2025-09-11,2025,9,T3,Tier 3,Yahoo! Finance,"Betterhomes: Dubai to Welcome Nearly 10,000 Millionaires in 2025; That's More Than One New Millionaire Every Hour!",,,,betterhomes,,,historical_import
e83e25d276eab539,2025-09-08,2025,9,T1-Global,Tier 1 International,Thomson Reuters,Dubai looks to capitalise on weak dirham to lure British home buyers | Reuters,,20000,1000000,betterhomes,,,historical_import
50fcd2c5bbc8114b,2025-09-08,2025,9,T2,Tier 2,Property News Time,Emirati developers eye British investors as weaker dirham boosts property affordability,,,,betterhomes,,,historical_import
dec89166a6e1a1c0,2025-09-04,2025,9,T2,Tier 2,Economy Middle East,"Dubai's Zayed Housing Program issues 2,971 approvals in 2025, totaling over $544.6 ..",,5000,50000,betterhomes,,,historical_import
73ebcdd6a1f8985e,2025-09-02,2025,9,T2,Tier 2,Gulf Business,UAE real estate is the world's new hotspot: Here's why - Gulf Business,,5000,50000,betterhomes,,,historical_import
ac88be3845b443f4,2025-09-01,2025,9,T3,Tier 3,wam.ae,"UAE real estate sector maintains strong momentum in 2025 with major projects, growing investments",,,,betterhomes,,,historical_import
a34dd99cb406466b,2025-09-01,2025,9,T2,Tier 2,One Arabia,UAE Real Estate Sector Shows Strong Momentum In 2025 With Major Projects - OneArabia,,,,betterhomes,,,historical_import
87fe0963f40a61b5,2025-09-01,2025,9,T2,Tier 2,Economy Middle East,$13.9 billion in Dubai property sales signals strong real estate momentum in August 2025,,5000,50000,betterhomes,,,historical_import
80fde17d8f1b4ed1,2025-08-29,2025,8,T1-Local,Tier 1 Local,Construction Week Middle East,Dubai's branded residences outperform the global market - Construction Week Online,,3000,40000,betterhomes,,,historical_import
7973f78b2b323af1,2025-08-29,2025,8,T1-Local,Tier 1 Local,Arabian Business,"Dubai sets global standard for branded residences with 140 projects by 2031, says new report",,9500,250000,betterhomes,,,historical_import
a466e08d587c7c49,2025-08-26,2025,8,T3,Tier 3,Business Lobbies,Dubai Branded Residences Boom with Over 140 New Projects by 2031,,200,50000,betterhomes,,,historical_import
9bd25537d3b2f7f0,2025-08-26,2025,8,T2,Tier 2,What's On,Dubai real estate: 140 branded residences coming to Dubai by 2031,,6000,100000,betterhomes,,,historical_import
3225c7ad8e236c92,2025-08-25,2025,8,T3,Tier 3,Campaign Middle East,"Dubai branded residences to triple by 2031, outpacing global rivals",,,,betterhomes,,,historical_import
a489b9bdeafd1fa5,2025-08-25,2025,8,T2,Tier 2,Zawya,"Dubai's branded residences to nearly triple by 2031, outpacing global rivals",,1000,100000,betterhomes,,,historical_import
27d152d23aed76f8,2025-08-25,2025,8,T2,Tier 2,One Arabia,"Dubai's Branded Residences Expected To Nearly Triple By 2031, Surpassing Global Competitors",,,,betterhomes,,,historical_import
c6446ac5ae6ff24f,2025-08-25,2025,8,T1-Local,Tier 1 Local,Arabian Business,"Dubai to deliver 140 branded residence projects by 2031, leading global market",,9500,250000,betterhomes,,,historical_import
4ac94cfb18304010,2025-08-25,2025,8,T2,Tier 2,Economy Middle East,Dubai leads global surge in branded residences with over 140 projects by 2031,,5000,50000,betterhomes,,,historical_import
e580e27c8a093c31,2025-08-25,2025,8,T1-Local,Tier 1 Local,Gulf News,Branded homes in Dubai: Why they're growing and what buyers should know - Gulf News,,1000,150000,betterhomes,,,historical_import
88802f692136e9f0,2025-08-25,2025,8,T3,Tier 3,Arqam News,"Dubai's Branded Residences to Nearly Triple by 2031, Outpacing Global Rivals",,,,betterhomes,,,historical_import
0c08c7adc04819b9,2025-08-25,2025,8,T1-Local,Tier 1 Local,Arabian Business,"Dubai sets global standard for branded residences with 140 projects by 2031, says new report",,9500,250000,betterhomes,,,historical_import
fc725ea9a25843d0,2025-08-22,2025,8,T2,Tier 2,AGBI,Dubai reaps relocation rewards as wealthy Brits pick emirate - Arabian Gulf Business Insight,,1000,30000,betterhomes,,,historical_import
20f88db008601ef8,2025-08-22,2025,8,T1-Local,Tier 1 Local,Gulf Business,"Dubai's millionaire migration: Why 7,100 more will call it home in 2025 - Gulf Business",,5000,50000,betterhomes,,,historical_import
cfba95f28941abd3,2025-08-20,2025,8,T2,Tier 2,Economy Middle East,Dubai real estate: Demand for luxury properties grows as millionaire migration accelerates,,5000,50000,betterhomes,,,historical_import
ca0e26113408616a,2025-08-20,2025,8,T3,Tier 3,MENAFN,Dubai Becomes Permanent Hub For Global Wealth - Menafn,,,,betterhomes,,,historical_import
8ea42b0ce0b2b6ee,2025-08-20,2025,8,T1-Local,Tier 1 Local,Khaleej Times,Dubai sees boom in branded residences as buyers embrace lifestyle-driven luxury,,2200,500000,betterhomes,,,historical_import
54b62d14a2360d49,2025-08-20,2025,8,T2,Tier 2,The Brew News,"Dubai to welcome 1 millionaire hourly in 2025, nearly 10,000 expected",,,,betterhomes,,,historical_import
4c66403b54030c8f,2025-08-19,2025,8,T1-Local,Tier 1 Local,Gulf News,Will Dubai get $7.1b boost from more millionaires calling city their home? - Gulf News,,1000,150000,betterhomes,,,historical_import
9d5a68bcde3ac471,2025-08-19,2025,8,T1-Local,Tier 1 Local,Khaleej Times,Dubai set to welcome one millionaire every hour this year | Khaleej Times,,2200,500000,betterhomes,,,historical_import
3f66327588b49528,2025-08-19,2025,8,T3,Tier 3,Trade Arabia,"Dubai set to welcome 10,000 millionaires; luxury home buys seen - TradeArabia",,,,betterhomes,,,historical_import
171a695bc981ba45,2025-08-18,2025,8,T2,Tier 2,What's On,Why buying property in Dubai in 2025 is easier than ever - What's On - WhatsOn.ae,,6000,100000,betterhomes,,,historical_import
d1cc61574b946145,2025-08-16,2025,8,T3,Tier 3,Digital Journal,"Betterhomes Reports Dubai’s Prime Property Market Hits Historic Highs with 1,417 Ultra‑Luxury Sales in Q2 2025",,,,betterhomes,,,historical_import
b03033c0a4428f28,2025-08-16,2025,8,T1-Local,Tier 1 Local,Khaleej Times,UAE: Shopping for new home? Pick up your VR goggles for virtual tours | Khaleej Times,,2200,500000,betterhomes,,,historical_import
6bb78f79da8ebbe0,2025-08-16,2025,8,T1-Local,Tier 1 Local,Khaleej Times,"Dubai residential property prices average Dh1,893 per square foot in July | Khaleej Times",,2200,500000,betterhomes,,,historical_import
480314787ce9c56b,2025-08-14,2025,8,T1-Local,Tier 1 Local,Gulf News,"Etihad Rail, Dubai Metro Blue Line will soon make these properties hot-selling",,1000,150000,betterhomes,,,historical_import
b6c0540c8399f511,2025-08-14,2025,8,T3,Tier 3,Press Reader,"Strong demand fuels rentals, sales in Dubai - PressReader",,,,betterhomes,,,historical_import
f1ba70c4083fb8f2,2025-08-13,2025,8,T3,Tier 3,Business Lobbies,Residential Sales Surge 20% in July; Rentals Remain Strong,,200,50000,betterhomes,,,historical_import
19b6c8c7aef33481,2025-08-13,2025,8,T2,Tier 2,Builtenvironmentme,"Dubai Residential Property Market Powers Ahead: July Sales Up 20%, Rentals Hold Strong",,,,betterhomes,,,historical_import
81bd1866def8ee69,2025-08-13,2025,8,T3,Tier 3,MENAFN,Moving Your Family To Dubai? 9 Best Areas For Top Schools - Menafn,,,,betterhomes,,,historical_import
b2ee35195db7eba0,2025-08-13,2025,8,T1-Local,Tier 1 Local,Khaleej Times,Moving Your Family To Dubai? 9 Best Areas For Top Schools,,2200,500000,betterhomes,,,historical_import
18935d5ff2fd698a,2025-08-13,2025,8,T2,Tier 2,MSN,Why it's easier now for Dubai tenants to become homeowners - MSN,,,,betterhomes,,,historical_import
be8c485ceddad827,2025-08-13,2025,8,T1-Local,Tier 1 Local,Gulf News,Why it’s easier now for Dubai tenants to become homeowners,,1000,150000,betterhomes,,,historical_import
e3035af921fc90fb,2025-08-13,2025,8,T3,Tier 3,Street Insider,"Betterhomes Reports Dubai's Prime Property Market Hits Historic Highs with 1,417 Ultra ...",,,,betterhomes,,,historical_import
e8f249ad16e959db,2025-08-13,2025,8,T2,Tier 2,AGBI,"Dubai rental market cooling but not crashing, experts say",,1000,30000,betterhomes,,,historical_import
f650296087f00926,2025-08-12,2025,8,T1-Local,Tier 1 Local,Arabian Business,Dubai Smart Rental Index bears fruit as landlords recalibrate pricing strategies,,9500,250000,betterhomes,,,historical_import
ab48730f99c6d36c,2025-08-11,2025,8,T1-Local,Tier 1 Local,Arabian Business,"Dubai property sales hit $14bn in July as off-plan demand and rents surge, top developers revealed",,9500,250000,betterhomes,,,historical_import
3afc580c08c472a9,2025-08-11,2025,8,T1-Local,Tier 1 Local,Gulf News,Buy or rent in 2025? New Dubai real estate trends residents can use now,,1000,150000,betterhomes,,,historical_import
7574277b6ef684ee,2025-08-11,2025,8,T3,Tier 3,Arqam News,"Dubai Residential Property Market Powers Ahead: July Sales Up 20%, Rentals Hold Strong",,,,betterhomes,,,historical_import
257c62bc5cdc7406,2025-08-11,2025,8,T2,Tier 2,MSN,Buy or rent in 2025? New Dubai real estate trends residents can use now,,,,betterhomes,,,historical_import
5c02ea1fa04ff9ec,2025-08-08,2025,8,T2,Tier 2,What's On,"With the UAE’s Etihad Rail network preparing for launch, communities near key stations are seeing a spike in buyer interest and price growth",,6000,100000,betterhomes,,,historical_import
8a96c4785eccbf82,2025-08-08,2025,8,T1-Local,Tier 1 Local,Khaleej Times,"UAE rents, property prices rise by up to 25% along Etihad Rail route",,2200,500000,betterhomes,,,historical_import
beb141d86dc11e03,2025-08-04,2025,8,T2,Tier 2,Economy Middle East,Dubai real estate transactions surge to $13.52 billion in July as off-plan market dominates,,5000,50000,betterhomes,,,historical_import
11e810a27af91905,2025-07-29,2025,7,T2,Tier 2,uaenews247,"Off-Plan Apartment Sales Surge 43% in Q2 2025 to AED 60.15 Billion, Signalling Global Confidence in City’s Growth Trajectory",,,,betterhomes,,,historical_import
1811a482c7cefc9e,2025-07-29,2025,7,T1-Local,Tier 1 Local,Arabian Business,Dubai off-plan apartment sales surge 43% in Q2 2025: Report,,9500,250000,betterhomes,,,historical_import
85f77cce6a1f8f88,2025-07-29,2025,7,T2,Tier 2,Economy Middle East,Dubai real estate: Off-plan market surges 43 percent in Q2 2025 with $16.4 billion sales,,5000,50000,betterhomes,,,historical_import
9f4b21d288487cb4,2025-07-29,2025,7,T1-Local,Tier 1 Local,Khaleej Times,Off-plan apartment transactions in Dubai surged 43% in second quarter,,2200,500000,betterhomes,,,historical_import
fb89902b6bc458a3,2025-07-29,2025,7,T1-Local,Tier 1 Local,Construction Week Middle East,"Dubai’s ultra-luxury home sales record 1,417 transactions in Q2",,3000,40000,betterhomes,,,historical_import
4f9c92e44a44a680,2025-07-28,2025,7,T2,Tier 2,Zawya,Office sales soar 93% as Dubai’s commercial property market reaches AED 31bln,,1000,100000,CRC,CRC,,historical_import
bcf1a7203cd39904,2025-07-28,2025,7,T1-Local,Tier 1 Local,Arabian Business,Dubai real estate: Commercial property sales surge 50% to $8.4bn in Q2 2025,,9500,250000,CRC,CRC,,historical_import
843a7455680019a6,2025-07-28,2025,7,T2,Tier 2,Economy Middle East,Dubai real estate: Office sales soar 93 percent as commercial property market hits $8.44 billion,,5000,50000,CRC,CRC,,historical_import
9ce61fda69f99e25,2025-07-28,2025,7,T3,Tier 3,One Ville News,Office Sales Soar 93% as Dubai’s Commercial Property Market Reaches AED 31 Billion,,,,betterhomes,,,historical_import
770873d7a442b915,2025-07-28,2025,7,T2,Tier 2,MSN,Demand for ultra-luxury homes continues to surge in Dubai,,,,betterhomes,,,historical_import
f6d2faa66bf15782,2025-07-27,2025,7,T1-Local,Tier 1 Local,Arabian Business,"Dubai real estate: Property market soars 46% in Q2 2025, says Betterhomes report",,9500,250000,betterhomes,,,historical_import
814820ca128d4bd4,2025-07-27,2025,7,T1-Local,Tier 1 Local,Khaleej Times,Demand for ultra-luxury homes continues to surge in Dubai,,2200,500000,betterhomes,,,historical_import
9a9861eebc9053f7,2025-07-27,2025,7,T3,Tier 3,Arqam News,"latest market insights from PRIME by Betterhomes, revealing a record-breaking quarter for Dubai’s ultra-luxury residential market",,,,betterhomes,,,historical_import
dd75f3b943b1c8cd,2025-07-26,2025,7,T2,Tier 2,Gulf Business,Dubai’s most wanted property features: Revealed by today’s buyers,,5000,50000,betterhomes,,,historical_import
38fbd38ac1652013,2025-07-26,2025,7,T1-Local,Tier 1 Local,Gulf News,Are Sharjah’s rent hikes easing? New Rental Index starts to cool renewal rates,,1000,150000,betterhomes,,,historical_import
570a909904dd736d,2025-07-26,2025,7,T3,Tier 3,One Ville News,"Dubai’s Prime Property Market Hits Historic Highs with 1,417 Ultra‑Luxury Sales in Q2 2025, Up 113% YoY",,,,betterhomes,,,historical_import
e4e8d23acabadae9,2025-07-23,2025,7,T2,Tier 2,Yahoo Finance,Betterhomes Reports Dubai Residential Property Market Remains a Global Magnet in H1 2025 with Sales Surging,,,,betterhomes,,,historical_import
8d7c001de25c5f08,2025-07-22,2025,7,T3,Tier 3,Advance Financial Network UK,Betterhomes Reports Dubai Residential Property Market Remains a Global Magnet in H1 2025 with Sales Surging,,,,betterhomes,,,historical_import
ce4a57fb610a203e,2025-07-21,2025,7,T1-Local,Tier 1 Local,Construction Week Middle East,Dubai residential property market sales exceed $41 billion in H1 2025,,3000,40000,betterhomes,,,historical_import
7ca94bf9b76b9adb,2025-07-21,2025,7,Other,Socials,Construction Week Middle East,Construction Week Middle East - Dubai residential property market sales exceed $41 billion in H1 2025,,3000,40000,betterhomes,,,historical_import
6e1a74ec699c7b6c,2025-07-21,2025,7,T3,Tier 3,Press Reader,"Dubai property deals hit Dh431b in first half, a 25% jump on 2024",,,,betterhomes,,,historical_import
32d3f468a4755d9c,2025-07-20,2025,7,T1-Local,Tier 1 Local,Gulf News,"Dubai property: UK buyers start to overtake Indians as overseas investors, says Betterhomes",,1000,150000,betterhomes,,,historical_import
3a82e4e1531542f4,2025-07-19,2025,7,T1-Local,Tier 1 Local,Arabian Business,Dubai real estate: Property market sales surge 46% as market value hits $41.3bn in Q2 2025,,9500,250000,betterhomes,,,historical_import
fa25b176c2dce8da,2025-07-19,2025,7,T3,Tier 3,One Ville News,Dubai Residential Property Market Remains a Global Magnet in the First Half of 2025 with Total Sales Reaching AED 151.8 Billion,,,,betterhomes,,,historical_import
00b652aaf8cd57ec,2025-07-19,2025,7,T3,Tier 3,Property News International,Dubai Property Sales Surge 46% to $41.3B in Q2 2025,,,,betterhomes,,,historical_import
5ae63de8af4789b2,2025-07-18,2025,7,T1-Local,Tier 1 Local,Arabian Business,Dubai real estate market hit $41.3bn in H1 2025 as prime sales surge 113 per cent,,9500,250000,betterhomes,,,historical_import
43c6618b8b742752,2025-07-16,2025,7,T1-Local,Tier 1 Local,Arabian Business,Abu Dhabi real estate: New property laws explained,,9500,250000,betterhomes,Betterhomes,,historical_import
0e83cf66c882921b,2025-07-15,2025,7,T1-Local,Tier 1 Local,Khaleej Times,"Tech-driven, experiential shopping redefines Dubai retail",,2200,500000,CRC,CRC,,historical_import
4b9880e301cf44af,2025-07-15,2025,7,T1-Local,Tier 1 Local,Khaleej Times,Average Dubai property prices rise 3% quarter on quarter,,2200,500000,betterhomes,,,historical_import
2d52602b3fabca6d,2025-07-14,2025,7,T2,Tier 2,Zawya,"Retail reinvented: AED 587mln in Q2 sales reflects Dubai’s appetite for immersive, tech-led experiences",,1000,100000,CRC,CRC,,historical_import
ed31e71063ebd720,2025-07-10,2025,7,T2,Tier 2,AGBI,First-time buyers get help in pricey Dubai housing market,,1000,30000,betterhomes,Betterhomes,,historical_import
f617017635c519b3,2025-07-04,2025,7,T3,Tier 3,Arqam News,Dubai Tops Global Charts with 140 Branded Projects Set for Delivery by 2031,,,,betterhomes,Betterhomes,,historical_import
22c3cb6c0320734c,2025-07-04,2025,7,T2,Tier 2,Gulf Business,Branded residences: Why Dubai dominates region’s market,,5000,50000,betterhomes,Betterhomes,,historical_import
6d9db4ad17a80b16,2025-07-04,2025,7,T2,Tier 2,MSN,"Luxury real estate boom: Dubai outshines London, Miami, Phuket",,,,betterhomes,Betterhomes,,historical_import
